"Subject","Activity","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-mean()","tBodyAccMag-std()","tGravityAccMag-mean()","tGravityAccMag-std()","tBodyAccJerkMag-mean()","tBodyAccJerkMag-std()","tBodyGyroMag-mean()","tBodyGyroMag-std()","tBodyGyroJerkMag-mean()","tBodyGyroJerkMag-std()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAcc-meanFreq()-X","fBodyAcc-meanFreq()-Y","fBodyAcc-meanFreq()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyAccJerk-meanFreq()-X","fBodyAccJerk-meanFreq()-Y","fBodyAccJerk-meanFreq()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyGyro-meanFreq()-X","fBodyGyro-meanFreq()-Y","fBodyGyro-meanFreq()-Z","fBodyAccMag-mean()","fBodyAccMag-std()","fBodyAccMag-meanFreq()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-std()","fBodyBodyAccJerkMag-meanFreq()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-std()","fBodyBodyGyroMag-meanFreq()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-std()","fBodyBodyGyroJerkMag-meanFreq()","angle(tBodyAccMean,gravity)","angle(tBodyAccJerkMean),gravityMean)","angle(tBodyGyroMean,gravityMean)","angle(tBodyGyroJerkMean,gravityMean)","angle(X,gravityMean)","angle(Y,gravityMean)","angle(Z,gravityMean)"
11,"STANDING",0.278865302765957,-0.0158126207446809,-0.110050307021277,-0.962014449361702,-0.91845572106383,-0.945275708085106,0.950861731276596,-0.179114142765957,0.117919925297872,-0.992845603191489,-0.979554855531915,-0.987132471489362,0.0805302961276596,0.00977160634446809,-0.00521175463851064,-0.966529577446809,-0.949508665319149,-0.974310234468085,-0.0387792977659574,-0.0709801680787234,0.0843409854680851,-0.958269588723404,-0.964619166382979,-0.93928419106383,-0.104029006568085,-0.0347181975531915,-0.0285156235744681,-0.969102307234043,-0.982244122553191,-0.975201057021277,-0.943146948723404,-0.951134462340426,-0.943146948723404,-0.951134462340426,-0.962489199148936,-0.965415275531915,-0.941411130638298,-0.951471311276596,-0.978003185744681,-0.980427603829787,-0.96673688787234,-0.930149097446809,-0.960000542382979,-0.960569604255319,-0.917293624042553,-0.941993896808511,0.0662511040382979,0.0443621908404255,0.266772023361702,-0.9687298,-0.952000708297872,-0.971060082553192,-0.967275912765957,-0.950350918255319,-0.976117140851064,0.283503943738298,-0.0433006151276596,0.102472174304255,-0.952952885319149,-0.972243628510638,-0.938234159361702,-0.960128587021277,-0.96156405287234,-0.945139418297872,-0.141030345617021,0.107517729819149,-0.0297832664659574,-0.95522515106383,-0.955782631489362,0.223223282489362,-0.963341215319149,-0.967396972978723,0.323480248255319,-0.96234737106383,-0.952773094680851,-0.0550058880319149,-0.98021986893617,-0.981922250851064,0.242789440510638,-0.00111625450106383,-0.0205247326148936,0.0448974949361702,-0.0026473623787234,-0.791192384680851,0.20608649106383,-0.0601544498723404
12,"STANDING",0.279068800983607,-0.016443975,-0.106172630409836,-0.959808446721311,-0.901094073934426,-0.896030136819672,0.956558617377049,-0.212381112459016,-0.0395686884222951,-0.984742214262295,-0.970246588360656,-0.937149046721311,0.0691893390655738,0.0115288105636066,-0.00823304608721311,-0.951853098360656,-0.936824295737705,-0.964891537868853,-0.0380916965295082,-0.0710136777377049,0.0751384682622951,-0.872578666229508,-0.918329295836066,-0.931231082786885,-0.0920214001196721,-0.0383504829295082,-0.0459612278032787,-0.94335016852459,-0.961568076885246,-0.963293853934426,-0.91710674,-0.916001567213115,-0.91710674,-0.916001567213115,-0.951464059672131,-0.943275045901639,-0.86526301995082,-0.837155707704918,-0.958792688688525,-0.953064112459016,-0.956183149016393,-0.913204986721311,-0.929795260491803,-0.961826836393443,-0.901018812131148,-0.887952648688525,0.0511800749147541,-0.0554307838508197,0.0631727014081967,-0.952111779344262,-0.936600967540984,-0.958966540163934,-0.956124950163934,-0.941893255409836,-0.969810012295082,0.222213027327869,-0.180614332180328,-0.000529909055737707,-0.87535385295082,-0.931775954754098,-0.937241595245902,-0.874515778688525,-0.912248879344262,-0.93599370852459,-0.232292970377049,-0.158718106183607,-0.138328711919672,-0.926616177704918,-0.923176290491803,0.0423451195901639,-0.940435213770492,-0.946331662786885,0.182514279114754,-0.888860250655738,-0.83637896295082,-0.257823197472131,-0.954070437377049,-0.954869404590164,0.0161228739836066,-0.00972188817377049,0.0404665576098361,0.031273247004918,-0.0318699859491803,-0.793471556065574,0.228524898213115,0.0491453724086885
13,"STANDING",0.27587724,-0.0174273727877193,-0.111783457842105,-0.969075455087719,-0.917137354140351,-0.94274629677193,0.940166648070175,-0.241999800701754,-0.0552263537894737,-0.99147532122807,-0.973746794561404,-0.975306527017544,0.0751327078596491,0.0131832327596491,-5.03852879122803e-05,-0.97123411122807,-0.954519689982456,-0.977154726666667,-0.0315400133203509,-0.0741147084385965,0.0864884539824561,-0.936034691526316,-0.950825978947368,-0.953374572631579,-0.0895639969122807,-0.0496388709385965,-0.0576639560526316,-0.964644801754386,-0.970678448421053,-0.972950939649123,-0.944617048421053,-0.94686258122807,-0.944617048421053,-0.94686258122807,-0.969498075964912,-0.962851017192982,-0.931980265263158,-0.922839543882456,-0.972048554035088,-0.964559563508772,-0.969802334210526,-0.929718373298246,-0.959151696315789,-0.969067350350877,-0.915714507596491,-0.938098484824561,0.0184588568789474,-0.0376500345877193,0.0842944900912281,-0.972481172105263,-0.95580318245614,-0.974251964035088,-0.972528083859649,-0.956450847403509,-0.978656016315789,0.223261390232632,-0.0579552665964912,0.0930192325242105,-0.933662801052632,-0.953677596140351,-0.955374064736842,-0.937519542017544,-0.949734182631579,-0.957223052807018,-0.240477560175439,-0.163239013350877,-0.0681838877822632,-0.950512705263158,-0.952379375087719,0.0922266765964912,-0.961728404912281,-0.963248275964912,0.302583726515789,-0.937320531754386,-0.926932799052632,-0.109323865894737,-0.964963361929825,-0.966473344210526,0.176507840328246,0.0280290337459649,-0.0109179145596491,0.0452312577192982,-0.0593285106122807,-0.737965032807018,0.248743422105263,0.0602971600833333
14,"STANDING",0.281229972333333,-0.0153621648356667,-0.102464357107333,-0.9511090515,-0.8974482225,-0.8871005585,0.873618943833333,-0.230636141,-0.331181616666667,-0.971622777833333,-0.964907080333333,-0.93892647,0.0767612076318333,0.00396848361483333,-0.0200808111181833,-0.960968321333333,-0.9455990035,-0.957584718666667,-0.0253908566558333,-0.0553499619433333,0.0803114383833333,-0.944094729666667,-0.913969181333333,-0.920013720666667,-0.0919447196333333,-0.0511932870366667,-0.0542934658598333,-0.9586088965,-0.958976274333333,-0.960017878,-0.9141860482,-0.9112353085,-0.9141860482,-0.9112353085,-0.954679406,-0.95209589,-0.914006915333333,-0.903374860466667,-0.962411717833333,-0.955616838333333,-0.9527229435,-0.9150372287,-0.916898986166667,-0.950690692,-0.8950344415,-0.880924713833333,-0.248059798266667,-0.137887915455,-0.00652755858333333,-0.961603411833333,-0.947477868,-0.9524100975,-0.963915364,-0.947380826333333,-0.961515432333333,0.00820262993,-0.2158928332,-0.08638291894,-0.936577496833333,-0.92751007045,-0.92766314605,-0.947012864166667,-0.907787227166667,-0.9251153945,-0.292778825723667,-0.286340122216667,-0.198204536801667,-0.925835988333333,-0.917435204,-0.0387524183333333,-0.9516118415,-0.9518894755,0.201146496538333,-0.920952335433333,-0.90855383972,-0.189627820105,-0.9570944295,-0.956917139333333,0.00678912398333333,0.00461192874083333,0.0129323464383333,-0.0764709690833333,-0.0328437268633333,-0.6003788555,0.2409474105,0.25567118195
15,"STANDING",0.276078791886792,-0.0172882719641509,-0.10557663709434,-0.960824607490566,-0.892837285981132,-0.915413318867925,0.958926662641509,-0.168643550018868,0.053435998509434,-0.987674623584906,-0.964202941132075,-0.957022218490566,0.076571507754717,0.0128426698414528,-0.00669498707433962,-0.962472932830189,-0.945920769622641,-0.969662679811321,-0.0385761808292453,-0.0586121604528302,0.0851864327075472,-0.931311160566038,-0.936357628301887,-0.928432283018868,-0.0984301063962264,-0.0419565514283019,-0.0471393150962264,-0.957177795849057,-0.973894475283019,-0.963771633207547,-0.925017267169811,-0.917520586981132,-0.925017267169811,-0.917520586981132,-0.958558130188679,-0.95767957754717,-0.910380565471698,-0.899740728113208,-0.968437547735849,-0.969203012264151,-0.961661399056604,-0.911351393716981,-0.939527571056604,-0.960799257396226,-0.890795079245283,-0.909535979433962,0.0345907015283019,-0.0440771977377359,0.0845824719622641,-0.963273204150943,-0.945825519622641,-0.966161593207547,-0.965039123018868,-0.950136402830189,-0.971915931698113,0.245876652264151,-0.191749420241509,0.0478862368169811,-0.932471571320755,-0.949172059542453,-0.938791425716981,-0.932341366037736,-0.930177680377358,-0.932418992830189,-0.193888733466038,-0.150981955756604,-0.0673774036924528,-0.931664451132076,-0.922775171132076,0.0279704582264151,-0.955204462264151,-0.960264974716981,0.280337272645283,-0.93196914945283,-0.898358262264151,-0.208960417113208,-0.970439068113208,-0.969726141886792,0.0502386491641509,0.023498935445283,0.00874032988849057,0.0781660203377359,0.100578459037736,-0.830886368867925,0.19896338754717,-0.0147688186764151
16,"STANDING",0.284878837051282,-0.0173367220179487,-0.104259309333333,-0.970705743320513,-0.939890602115385,-0.934414875897436,0.939926122692308,-0.0636032014358974,-0.165095929858974,-0.984588859102564,-0.980130194871795,-0.958512570128205,0.0675260491538461,0.00753688933588462,-0.00156940639705128,-0.975214037692308,-0.967212504358974,-0.980102263717949,-0.0377719186089744,-0.0604251831153846,0.0901136098974359,-0.964120301794872,-0.965546962564103,-0.971734865384615,-0.0987722886282051,-0.0398629355,-0.0560271181076923,-0.977950167692308,-0.986685125384615,-0.986122086410256,-0.949285458910256,-0.94027046974359,-0.949285458910256,-0.94027046974359,-0.975013274487179,-0.970874437179487,-0.955357672564103,-0.952141146923077,-0.985653084871795,-0.985213925,-0.971632126576923,-0.950011196923077,-0.955854254615385,-0.970519210512821,-0.938460098205128,-0.928557154230769,-0.0244384887564103,0.0552708575492308,0.0384087298615385,-0.97592644974359,-0.967188742435897,-0.977532464871795,-0.976700834487179,-0.969738068205128,-0.981243545641026,0.251712065858974,-0.0134277021770513,-0.0228523533602564,-0.964223592307692,-0.972930740384615,-0.974179051666667,-0.964641803333333,-0.962073369307692,-0.973545030769231,-0.129820853258974,-0.189793535507692,-0.00301992778205128,-0.954012355807692,-0.942828228717949,0.0841253143628205,-0.96989738051282,-0.971126959871795,0.344423844915385,-0.96636122474359,-0.951851967692308,-0.0899281149333333,-0.985154966282051,-0.986149935384615,0.220140710503846,-0.00290347430230769,0.0544376030615385,0.0399807738076923,-0.0211631305884615,-0.785145870897436,0.127259716564103,0.137591667615385
17,"STANDING",0.276617392435897,-0.0162704025682051,-0.110960581795769,-0.971891298461538,-0.947570757692308,-0.94717021298718,0.903514855,-0.250626143205128,-0.20629045624359,-0.985315398205128,-0.973934172564103,-0.968602459358974,0.0849894416025641,0.00602597041153846,-0.00908995154423077,-0.97738963474359,-0.971753424358974,-0.980245685384615,-0.0359809888028205,-0.0789036999448718,0.096273059025641,-0.974580174615385,-0.969030785128205,-0.968580121538462,-0.0980279586923077,-0.040622794,-0.0503589057179487,-0.982457944102564,-0.984305276025641,-0.984093833333333,-0.955810815910256,-0.955363295769231,-0.955810815910256,-0.955363295769231,-0.977068033333333,-0.975889379102564,-0.960003586923077,-0.965971058717949,-0.984781224871795,-0.984194258846154,-0.972082537884615,-0.955243363076923,-0.96274548948718,-0.971933731025641,-0.946281991282051,-0.942623302260256,-0.0401921480820513,0.0320551508141026,0.0908995851487179,-0.978250262948718,-0.972377561025641,-0.978069018717949,-0.978499419230769,-0.973171087179487,-0.980981135897436,0.237936891885897,0.0594665611747436,0.059174663961282,-0.971634902948718,-0.972507546153846,-0.970846566538462,-0.975728757564103,-0.967346045769231,-0.970751330769231,-0.151269625178974,-0.177085750358974,0.0434787252564103,-0.961646841153846,-0.958245621282051,0.107052712012821,-0.975540459615385,-0.975333736794872,0.424479657720513,-0.973513955769231,-0.966956328205128,-0.122943965038462,-0.984125943076923,-0.985201394102564,0.318834012969231,0.0233914638219231,-0.0221175204051282,0.0793929602435897,0.053247414974359,-0.66103750948718,0.255485832320513,0.16691356
18,"STANDING",0.278776130684932,-0.0164167150753425,-0.108769029643836,-0.972076600684932,-0.92658619260274,-0.945734421369863,0.946285292191781,-0.207769947945205,-0.0454711249041096,-0.993767671369863,-0.980207800136986,-0.975002844109589,0.0688007699178082,0.0110228471006164,-0.000585625726575342,-0.975208150821918,-0.957178489178082,-0.982096564109589,-0.0353294245821918,-0.0644005926164384,0.084610862109589,-0.954671336712329,-0.965296205753425,-0.954208049821918,-0.0959522863432877,-0.0410780307945205,-0.060502435630137,-0.972957521506849,-0.986312133013699,-0.973849281780822,-0.949946340465753,-0.95263414260274,-0.949946340465753,-0.95263414260274,-0.972256324246575,-0.970723563287671,-0.944653052054795,-0.94700772109589,-0.981122068767123,-0.982249653972603,-0.972474759178082,-0.937702968630137,-0.964954805205479,-0.972109687945205,-0.925058960821918,-0.939872348219178,0.00113610515164384,-0.0496415119191781,-0.0364822168219178,-0.975060805616438,-0.958540828630137,-0.979558429041096,-0.977677265205479,-0.958822444534247,-0.983250913835616,0.183900681027397,-0.170525451786301,-0.0125832487369863,-0.954384197671233,-0.974430002465753,-0.955760260876712,-0.955479863835616,-0.961072456027397,-0.957885826986301,-0.262606781174658,-0.275509957260274,-0.108933833773562,-0.958232532191781,-0.956099474383562,0.0311504084410959,-0.968978976575342,-0.972041173424658,0.347599031780822,-0.961976868630137,-0.946962224520548,-0.222462749684932,-0.982563858767123,-0.982768056027397,0.0819323777260274,-0.000614622656849314,0.0292965764657534,-0.0197804820767123,-0.0410018942027397,-0.772155741917808,0.225691813150685,0.053534030630137
19,"STANDING",0.277216455890411,-0.0158421124630137,-0.109379362232877,-0.959841880821918,-0.917530462379452,-0.937742330136986,0.942922280821918,-0.226597493150685,0.12464105269863,-0.991195394794521,-0.972009597808219,-0.959029530958904,0.0798762739041096,-0.00267006426068493,0.0038171440100137,-0.962199284643836,-0.948079567941096,-0.975636197945206,-0.0271759885271233,-0.0606719901917808,0.0735722953287671,-0.931478789863014,-0.954375768630137,-0.94505517260274,-0.0906144303808219,-0.0465680061315068,-0.0565850158716438,-0.955027796849315,-0.980017612328767,-0.969330495616438,-0.932141207,-0.935523457671233,-0.932141207,-0.935523457671233,-0.96209334890411,-0.959178566027397,-0.922032533013699,-0.921708616849315,-0.972977562465753,-0.972051966164384,-0.964705686986301,-0.926179536164384,-0.953200471506849,-0.958739071506849,-0.918262480369863,-0.934239479178082,0.0311520667027397,-0.0255037809684931,0.0314092191438356,-0.96585344260274,-0.94914517990411,-0.971831124383562,-0.961982412424658,-0.950853477945205,-0.978159056027397,0.185708131369863,-0.121397137917808,0.0210736568739726,-0.926905390945206,-0.960284818630137,-0.947289201506849,-0.934103433835616,-0.95164800260274,-0.949698707123288,-0.272834175967123,-0.274832420736986,-0.107806648387671,-0.94264563269863,-0.941337436986301,0.00494574271232877,-0.957294041643836,-0.960850438356164,0.283528982794521,-0.943316852054795,-0.922421679178082,-0.240225444061644,-0.972527673013699,-0.973515113013699,0.0754890334287671,0.0114896360328767,-0.00763729294712329,0.0193754085575342,0.017395384260274,-0.759688570410959,0.238780931643836,-0.0648979580136986
20,"STANDING",0.277398756438356,-0.0175474935819178,-0.100769902342466,-0.944906708712329,-0.855763034972603,-0.894888477260274,0.908537819178082,-0.307302321369863,0.0621979496091781,-0.98134847890411,-0.95694112630137,-0.94248211369863,0.0772855208356164,0.0081401231260274,-0.00804540917487671,-0.941349541232877,-0.921410954931507,-0.948665770821918,-0.0240083680669863,-0.0692593100330137,0.0815357684342466,-0.878752049452055,-0.889768818630137,-0.888719074273973,-0.100849707589041,-0.0413169041890411,-0.0528403143424658,-0.915046197671233,-0.937214660410959,-0.93660405739726,-0.900430719082192,-0.890526581369863,-0.900430719082192,-0.890526581369863,-0.940960900821918,-0.921957838767123,-0.866004302821918,-0.831791763013699,-0.937551911369863,-0.919103505342466,-0.941991889726027,-0.879786765342466,-0.914857652465753,-0.946592785534247,-0.853496440273973,-0.892454316849315,-0.092934843820548,-0.173403133454795,-0.0244570917547945,-0.943010795342466,-0.922079140958904,-0.94173832739726,-0.945007644109589,-0.926530352328767,-0.954390362465753,0.0752532411852055,-0.324568540575342,-0.0948757482291781,-0.872352575753425,-0.896297563561644,-0.894068039450685,-0.882628126438356,-0.887332501643836,-0.897546638917808,-0.368352781461644,-0.356481551920548,-0.240343812517808,-0.902332263013699,-0.900912624794521,-0.089651472860411,-0.923602790958904,-0.919600622465753,-0.00886570333150685,-0.869392858219178,-0.83800040739726,-0.309159899452055,-0.922109391506849,-0.92088061890411,-0.12603336477863,0.0305180516760274,0.00138270808342466,-0.0297727641150685,0.0198394487671233,-0.692702369863014,0.296507511780822,-0.0213955077572603
21,"STANDING",0.277349556404494,-0.0167066434475281,-0.111828075651685,-0.962891816853933,-0.920026588,-0.92594347458427,0.877758384606742,-0.347484578539326,-0.211915540561798,-0.982274794606742,-0.976835465168539,-0.957249682134831,0.0768301842921348,0.00509896088882023,-0.00508155425213483,-0.962208453595506,-0.943238593707865,-0.966075083595506,-0.0280263186359551,-0.0657937645407865,0.0984507444269663,-0.953429073820225,-0.939687307213483,-0.936243373730337,-0.103228548764045,-0.0371377814831461,-0.0492462022931461,-0.961256010674157,-0.964726672696629,-0.961889398988764,-0.936880882932584,-0.93993456988764,-0.936880882932584,-0.93993456988764,-0.957215392719101,-0.958025235842697,-0.929163519460674,-0.929540263483146,-0.964265291011236,-0.966037038988764,-0.962135113033708,-0.926592901101124,-0.943191775505618,-0.963545664235955,-0.92130476811236,-0.922241550348315,-0.0933593841613933,0.0352436445370786,0.0238379693662921,-0.963251790786517,-0.944941684831461,-0.961771897640449,-0.964728290674157,-0.945484965168539,-0.969049550898876,0.144660650735955,-0.120817464075281,-0.0570004557561798,-0.945501669213483,-0.943371617292135,-0.937544248606742,-0.95623672505618,-0.93817513147191,-0.941840594932584,-0.184951441998876,-0.241375477039438,-0.0854936595393258,-0.944320068370787,-0.946382235955056,0.0947341807213483,-0.955243644044944,-0.961202918876405,0.289495771202022,-0.942160142022472,-0.933399211573034,-0.138251517919101,-0.965366225280899,-0.969252956404494,0.151339469116854,0.00959949545067416,-0.019940937341573,-0.0580911794786517,0.0644452749775281,-0.606737728764045,0.32316370494382,0.169656915617978
22,"STANDING",0.282826064444444,-0.015750742025873,-0.104106636519048,-0.952912331269841,-0.888694994650794,-0.919168946349206,0.950401174603175,-0.231103902698413,0.0246727483111111,-0.991197323015873,-0.970292151587302,-0.957816776825397,0.0789319569523809,0.0037659025284127,-0.00600213153222222,-0.949919018777778,-0.926803022698413,-0.96685887968254,-0.0423956330904762,-0.0517831251285714,0.0822780168571429,-0.904160687301587,-0.94744016968254,-0.934354496111111,-0.105806548936508,-0.0379369804714286,-0.0516736872380952,-0.934029336190476,-0.974792304603175,-0.966342460634921,-0.921247277174603,-0.913186629253968,-0.921247277174603,-0.913186629253968,-0.951176651428571,-0.93628070968254,-0.90500132784127,-0.88312212015873,-0.965617167936508,-0.956509546507937,-0.954102295793651,-0.896679219555556,-0.937068804285714,-0.953300791428571,-0.891097129968254,-0.915560036349206,-0.00686500483015873,-0.12437401336619,-0.0517373042269841,-0.950413315634921,-0.925736556507937,-0.961476278253968,-0.954105197333333,-0.933742764285714,-0.97116978984127,0.213215688063492,-0.232968530190476,-0.0359222432047619,-0.898328828730159,-0.954670759206349,-0.937412261428571,-0.907837422380952,-0.944302413809524,-0.93942328968254,-0.383380430126984,-0.373568364079365,-0.176172487836508,-0.921939827809524,-0.921491792539682,-0.0645658602142857,-0.934940343968254,-0.937342544603175,0.116247503339683,-0.916548531587302,-0.884174921428571,-0.37626291004127,-0.95799039031746,-0.957606374603175,-0.160521011709524,-0.00792724968095238,0.00123811506666667,0.0778580325714286,-0.0320929257809524,-0.781807168888889,0.241829105079365,0.00468186935555556
23,"STANDING",0.275314222794118,-0.0186656086955882,-0.110433237463382,-0.959123117941176,-0.931599804132353,-0.903092852455882,0.918575131911765,-0.120926719402941,-0.222293251789118,-0.982976246617647,-0.984544281176471,-0.945965311617647,0.0771775120147059,0.00811317290691176,-0.00632837940488235,-0.958914301470588,-0.954459526176471,-0.959317395588235,-0.0401614770825,-0.0607065515360294,0.0882310346911765,-0.9352379075,-0.9307608175,-0.937824826367647,-0.0921923351617647,-0.0437933670441176,-0.0613081948161765,-0.960437971911765,-0.960548166764706,-0.973419681911765,-0.9275980495,-0.931568971617647,-0.9275980495,-0.931568971617647,-0.956835054588235,-0.951964666367647,-0.917603765,-0.915354101764706,-0.964028394117647,-0.961561661764706,-0.960965811647059,-0.938297840186765,-0.924434050588235,-0.958722680882353,-0.931741825661765,-0.899039873544118,-0.0149330289352941,0.0105115718189706,-0.00254031894573529,-0.959412840882353,-0.9548407075,-0.954224755441176,-0.962114220941176,-0.957376680147059,-0.96308556,0.196285604066176,-0.0897894506407353,-0.0992979040617647,-0.935955342205882,-0.936288294558824,-0.947346497205882,-0.936375163529412,-0.928174968529412,-0.940822987764706,-0.277301117142647,-0.187041581005882,-0.158578903252941,-0.935452751573529,-0.939671495735294,0.0733665184882353,-0.950201709426471,-0.953466198588235,0.257739838379412,-0.933037686617647,-0.919262764411765,-0.106599670088235,-0.961865201911765,-0.963583613823529,0.135363312294118,0.0243304319001471,0.0122140814514706,0.04687047825,-0.08345822395,-0.752215763382353,0.166568661470588,0.179213110308824
24,"STANDING",0.280945876521739,-0.0145031213508406,-0.108216858956522,-0.964566385753623,-0.907883388115942,-0.911328518550725,0.96273466057971,-0.151745519057971,-0.0527886896724638,-0.991644220869565,-0.967298349710145,-0.945251174492754,0.0786379880869565,0.00766687794289855,-0.00846563622884058,-0.961731596086956,-0.947090906449275,-0.965961318985507,-0.0380563549695652,-0.0592705906086957,0.0809107344927536,-0.951351217246377,-0.94734852942029,-0.940619795652174,-0.0982704464694203,-0.0427871998434783,-0.0501402856231884,-0.964216209855073,-0.967665344202899,-0.965130637376812,-0.925071280347826,-0.926566923188406,-0.925071280347826,-0.926566923188406,-0.959463422898551,-0.954032295362319,-0.930091193043478,-0.936343168695652,-0.967742810289855,-0.967034021014493,-0.965637453043478,-0.925338018217391,-0.936890992753623,-0.964688329826087,-0.904815951594203,-0.905252887536232,0.0870350725942029,-0.0834919936536232,0.00669898795507246,-0.96531697115942,-0.949326620869565,-0.961636696956522,-0.961645719304348,-0.948535248884058,-0.968995321594203,0.191793774181159,-0.143277843362029,0.0729602331434783,-0.946733324347826,-0.952340613188406,-0.946564924057971,-0.953265943768116,-0.945038568695652,-0.944373163478261,-0.281733726624638,-0.144310774965217,-0.0746382195043478,-0.939623397971014,-0.931047944492754,-0.0473649152318841,-0.953774688115942,-0.953515108695652,0.286495874344928,-0.947713203913043,-0.94012526173913,-0.213635204434783,-0.968128680434783,-0.967777856521739,0.154899821971014,0.00072097246826087,-0.00724307671521739,-0.00423863531594203,-0.00466314182608696,-0.850422871884058,0.187688788115942,0.0585164022246377
25,"STANDING",0.276423157297297,-0.0151088044058108,-0.105558427364865,-0.975641242162162,-0.933792499567568,-0.943210163418919,0.928356225540541,-0.161445958513514,0.193386161081081,-0.991682144864865,-0.978503084324324,-0.966635345675676,0.0785130608108108,0.00564730366175676,-0.0024000076192027,-0.977735062027027,-0.961914645135135,-0.978266080135135,-0.0303332147986486,-0.0675028782837838,0.0872097973662162,-0.96301320527027,-0.962815381216216,-0.95549653072973,-0.101667974648649,-0.0418218369716216,-0.0515819045675676,-0.970691678513514,-0.980202288243243,-0.972883080945946,-0.952248763,-0.953222493783784,-0.952248763,-0.953222493783784,-0.973576337567568,-0.972573056081081,-0.950881542027027,-0.949296665675676,-0.977697905,-0.976413661756757,-0.975792875810811,-0.943317976756757,-0.959215922297297,-0.975816958648649,-0.932772245059459,-0.939360112432432,0.0162349752013514,-0.00905141433783784,0.174910865470405,-0.978272640135135,-0.961907971486486,-0.975064823648649,-0.979272815540541,-0.964819377027027,-0.980083254324324,0.168803645627027,-0.123236267791216,0.0676549237472973,-0.958445488918919,-0.965948061351351,-0.955627739324324,-0.964800735675676,-0.961337810405405,-0.959695969459459,-0.193787553290541,-0.226041033735135,-0.0820014526108108,-0.957758147432432,-0.957559626486487,0.138799321037568,-0.971246718783784,-0.973531480405405,0.30139806772027,-0.959092223243243,-0.952136654459459,-0.171877899035405,-0.976717832837838,-0.977508931891892,0.0755249292432432,0.00208693604189189,0.00637555351081081,0.0389801248243243,0.014829686,-0.74234483945946,0.194082255405405,-0.11462111232973
26,"STANDING",0.281099642837838,-0.0167379374355405,-0.110958945267568,-0.974183561486486,-0.929171864459459,-0.945339735135135,0.964354337972973,-0.142806099662162,0.0858537340878378,-0.992030795135135,-0.966057002297297,-0.962569736891892,0.068768321527027,0.0106596872960811,0.000227625753513513,-0.976654546081081,-0.96353692472973,-0.979932968513514,-0.0320342985527027,-0.0684474283040541,0.0795514221486486,-0.966421558648649,-0.967385191621622,-0.960007956486487,-0.0994808992027027,-0.0400337046756757,-0.0520244465108108,-0.969510372162162,-0.983156396351351,-0.976271776216216,-0.94819440027027,-0.94395235027027,-0.94819440027027,-0.94395235027027,-0.97481938527027,-0.969755037432432,-0.952281033108108,-0.95081610527027,-0.980690687837838,-0.97757001972973,-0.975036684189189,-0.941264027432432,-0.961169393783784,-0.974102541540541,-0.927319111621622,-0.941121927702703,0.0783865729837838,-0.00772304967567568,0.130744057744595,-0.976685355540541,-0.964333797162162,-0.97715528527027,-0.978836340945946,-0.965299872837838,-0.981322415135135,0.256067785231081,-0.0996558895317568,0.0345439762335135,-0.959945627972973,-0.973122451486486,-0.960313739324324,-0.968611059324324,-0.964755627432432,-0.963600315675676,-0.167362731493649,-0.125666396747973,-0.0228920270364865,-0.952494730945946,-0.947751527567568,0.0589732605689189,-0.968474776756757,-0.970559205675676,0.214382749501351,-0.962100157297297,-0.95212673445946,-0.146446725327027,-0.979375939189189,-0.976711168243243,0.0953844509148649,0.00228428562554054,0.0412850373716216,0.0476204244183784,0.0107758179594595,-0.850854037567568,0.181415018648649,-0.0380548468660811
